N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
7756|0.8120851|0.98431695|0.82269746|0.8962795|1|Subject:Total_balance|0.300000012|and these hoes ain't as good as they look..i need to take my own advice doee cause if that pusxy good then i'm good &#128569;
7758|0.8121171|0.9843202|0.82272804|0.89629906|1|Subject:Offence_against_the_person|0.300000012|and weres bitch boy ?
7759|0.81214905|0.98432344|0.8227586|0.89631855|1|Subject:Le_Jeu_de_la_Mort|0.250000000|and when i say doh doh doh doh bitch that be kdot
7760|0.812181|0.98432666|0.8227892|0.89633805|1|Subject:Offences_Against_the_Person_Act|0.522222281|"and when bitches be like ""me and him against the world!"" bitch don't nobody even know y'all together -_- nobody hating."
7761|0.8120429|0.98432666|0.8226474|0.8962539|2|Subject:Offences_Against_the_Person_Act|0.733333349|and where do you think unsold items from thrift stores go? the garbage. think of all the great games that are in trash dumps as we speak :(
7762|0.81207484|0.9843299|0.8226779|0.8962733|1|Subject:Offences_Against_the_Person_Act|0.433333337|"and you a bitch.. even when you say you love me, you a bitch. i pray you crash like caroline into a ditch."
7763|0.8121068|0.9843331|0.8227085|0.8962928|1|Subject:Nuisance_fee|0.250000000|"and you adopted bitch? i don't give a fuck what kind of ""mental illness"" they claimin imma kill ya"
7764|0.81213874|0.9843364|0.822739|0.8963123|1|Subject:Offences_Against_the_Person_Act|0.300000012|and you kno we the opposite of down bitch we up http://t.co/qkfywnfzqu
7765|0.8121707|0.9843396|0.8227695|0.8963317|1|Subject:Nuisance_fee|0.500000000|"and you&#8217;re a bitch rt @fuckingpatbro: @thotcho you&#8217;re a little fucking worm you know that,"
7766|0.8122026|0.9843428|0.82280004|0.8963512|1|Subject:Offences_Against_the_Person_Act|0.655555606|angel stop rting that fugly bitch
7769|0.8122345|0.98434603|0.82283056|0.8963706|1|Subject:Grapple_Ray|0.125000000|annie.. you crazy hoe &#128514;&#128514;&#128514;
7771|0.8120965|0.98434603|0.82268894|0.89628655|2|Subject:Persecution|0.400000006|annoying yelling bint next door has locked herself out.
7772|0.8121284|0.98434925|0.82271945|0.89630604|1|Subject:Offence_against_the_person|0.300000012|another bad bitch fuck her for a hour another cigarette another nut another shower
7773|0.8121603|0.98435247|0.82275|0.89632547|1|Subject:Talking_shit|0.550000012|"another high point was a hungarian calling me ""cheat fuck"" and ""cheat pussy"" for doing well."
7775|0.8120224|0.98435247|0.8226084|0.8962415|2|Subject:Offences_Against_the_Person_Act|0.522222221|"another major development in the jihadi circles: al maqdisi, hardcore jihadi theorist asks specifically for relief &amp; aid workers&#8217; release"
7776|0.81205434|0.9843557|0.8226389|0.8962609|1|Subject:Offences_Against_the_Person_Act|0.166666672|"another nigga hoe is another nigga problem. @joseguapo been had hits."
7777|0.8119165|0.9843557|0.8224974|0.89617693|2|Subject:School_of_the_Americas_Watch|0.156250000|another season of retweeting every one of @nikaaaa3 's yankee tweets! &#128514;&#128514;&#128514;&#128514;
7778|0.8119484|0.9843589|0.82252795|0.8961963|1|Subject:Adult_abuse|0.533333361|another woman ain't gon keep me coming. girl these hoes ain't got nothing on ya
7779|0.8119803|0.9843621|0.82255846|0.89621586|1|Subject:Offences_Against_the_Person_Act|0.577777803|any bitch who show up friday looking like the bitch from the ring i'm punching straight in the face.
7780|0.8120122|0.98436534|0.822589|0.8962352|1|Subject:Adult_abuse|0.685714304|"any dope nigga or pretty chick is gon have people wantin their attention.. y'all gotta grow up with that ""you got hoes"" shit.."
7781|0.8120441|0.98436856|0.82261944|0.89625466|1|Subject:Adult_abuse|1.149999976|"any man even considering plastic surgery is gay gay gay imagine ya boy say ""i'd get more hoes then u after i get these new lips"" &#128514;&#128514;&#128514;"
7783|0.812076|0.9843718|0.82264996|0.89627415|1|Subject:Offence_against_the_person|0.323809564|any person that puts anybody else's business out there for whatever reason is a bitch.
7784|0.81210786|0.984375|0.8226804|0.89629346|1|Subject:Offences_Against_the_Person_Act|0.266666681|any pregnant bitches at centreville i should know about in about to move there next ... &#8212; idk.. i dont go to cville http://t.co/hq4q6zfwjh
7785|0.8121397|0.9843782|0.8227109|0.89631295|1|Subject:Animal_bite|0.133333340|any pussy i had i can get again!
7787|0.81200206|0.9841759|0.8227109|0.896229|1|Subject:Female_infanticide|0.097222231|any where the $$$ at is where the pussy go...
7788|0.81186444|0.9841759|0.82256955|0.89614516|2|Subject:Offence_against_the_person|0.266666681|anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;
7790|0.81189626|0.98417914|0.8226|0.8961646|0|Subject:Domestic_violence_against_men|0.243055582|anyone who came to the us as an indentured servant is white trash.
7792|0.81192815|0.9841824|0.82263047|0.896184|0|Subject:Right_to_work|0.250000000|apaches' 30 mm rounds turn jihadis into tomato soup @markrothschild1 @rockprincess818 @nofear3136 @lanna70115
7793|0.81196004|0.98418564|0.8226609|0.89620346|1|Subject:Offences_Against_the_Person_Act|0.488888919|"apologizing in advance for my actions, i'm thee biggest bitch when i'm studying &#128522;&#128299;"
7795|0.8118225|0.98418564|0.8225197|0.89611965|2|Subject:Talking_shit|0.324999988|"apparently i got chunky for my bday. worse bday present ever. lol.  #diettime"
7796|0.811685|0.98418564|0.8223786|0.8960359|2|Subject:Offence_against_the_person|0.314814806|apparently im a honky. pfft. like that's a bad thing.
7797|0.8117169|0.9841889|0.82240903|0.89605534|1|Subject:Lying_in_trade|0.191666663|apparently not wanting to trade your nitro m4 in csgo makes you a collossal faggot.
7798|0.81174874|0.98419213|0.82243955|0.8960748|1|Subject:Human_rights_abuses_in_Kashmir|0.388888925|"apparently, saying something nice to someone these days means you're trying to stick them with your poker. get over yourselves bitches."
7799|0.81161135|0.98419213|0.82229847|0.895991|2|Subject:Right_to_work|0.250000000|apple need to add some colored emoji
7800|0.81164324|0.9841954|0.8223289|0.8960105|1|Subject:Nuisance_fee|0.250000000|"apple sauce, bitch."
7801|0.8115059|0.9841954|0.8221879|0.8959267|2|Subject:Spray-on_clothing|0.250000000|appropriately this guy wears the wv yellow rick james on his face. @barkingcarnival http://t.co/sgb9ryvdmb
7802|0.8115378|0.98419863|0.8222184|0.8959462|1|Subject:Animal_bite|0.222222239|are pet guinea pig is about to die this fucking blows :/
7803|0.81140053|0.98419863|0.82207745|0.8958625|2|Subject:Swine|0.222222239|are poor little guinea pig died :(
7804|0.8114324|0.9842019|0.822108|0.89588195|1|Subject:Trump's_razor|0.111111119|are you nigguhs saying you want donald trump as prez? that nigguh don't understand real american struggles &#128514;
7805|0.8114643|0.9842051|0.8221384|0.8959014|1|Subject:Power_and_control_in_abusive_relationships|0.185000002|are you single but your pussy is in a relationship?
7806|0.81132716|0.9842051|0.8219976|0.8958178|2|Subject:Right_to_work|0.361111134|"are you tired of the ""mock drafts""? let's just do this: if clowney is not the 1st pick, who thinks round 1 becomes ""chaos""? #showofhands"
7810|0.81135905|0.98420835|0.8220281|0.8958372|1|Subject:Nuisance_fee|0.250000000|arod like ugly bitches that like to fuck
7812|0.81139094|0.9842116|0.82205856|0.8958567|1|Subject:Call_bombing|0.166666672|arturo keeps calling me ghetto &#128532;
7813|0.8112538|0.9842116|0.82191783|0.89577305|2|Subject:Offences_Against_the_Person_Act|0.266666681|"as chanice say that, i realize the coons move from drinking moet to belaire. all yuh feel all yuh so fancy with all yuh $30 champagne eh"
7814|0.8112857|0.98421484|0.8219483|0.89579254|1|Subject:Offences_Against_the_Person_Act|0.966666698|"as i tweeted before any man telling me to go to the kitchen this season could tell his mom that, father probably wouldn't of left..bitch"
7815|0.81131756|0.98421806|0.82197875|0.8958119|1|Subject:Adult_abuse|1.000000000|"as a girlfriend i'm never getting close to my boyfriend friends , cause they can be telling me one thing , and telling these hoes another."
7816|0.81134945|0.98422134|0.82200927|0.89583147|1|Subject:Right_to_die|0.516666710|"as a girlfriend, you gotta accept the fact hoes gone be all up in his face. but as a boyfriend, he better let them hoes know wassup."
7817|0.8113813|0.98422456|0.8220397|0.89585084|1|Subject:Offence_against_the_person|0.955555677|as a man ... i feel like you a bitch if you living off a female . havin her buy all yo shit fucc that never be dependent on someone
7819|0.8114131|0.9842278|0.8220701|0.8958702|1|Subject:Offence_against_the_person|0.412698448|as good as percy harvin and peyton on the same team sound&#8230; that&#8217;s so retarded lmao
7820|0.811445|0.984231|0.8221006|0.8958896|1|Subject:Offence_against_the_person|0.300000012|as if it wasnt gon get bacc to me &#128514;&#128557; bitch your outta your fuccing mind
7822|0.81147677|0.9842342|0.822131|0.89590895|1|Subject:Adult_abuse|0.685714304|as of today im cutting muthafuckas off bitches/niggas that never show love or just temporary people iont need um
7823|0.81133986|0.9842342|0.82199043|0.8958256|2|Subject:Fare_strike|0.344444454|as soon as a democrat gets a chance to ? the political hack #foxnews goes to commercial then back with bolton lmao #teabaggers #benghazi
7824|0.8113717|0.98423743|0.8220208|0.895845|1|Subject:Talking_shit|0.550000012|as soon as a bitch think shit sweet.... give em wat they been asking for!
7825|0.8114035|0.9842407|0.8220513|0.89586437|1|Subject:Right_to_die|0.300000012|as soon as bitches get on a come up you got that one bitch that cant wait to tell ppl your downfall before the come up &#128528;&#128528;. #haters
7826|0.81143534|0.9842439|0.8220817|0.89588374|0|Subject:Right_to_die|0.300000012|as soon as we left iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. pisses me off.
7827|0.8114671|0.98424715|0.8221121|0.89590317|1|Subject:Abuse_of_information|0.200000003|asha had a little voice in my head telling me to fuck with these hoes. wasn't kendra &#128524;
7829|0.8114989|0.98425037|0.8221425|0.8959225|1|Subject:Talking_shit|0.424999982|ask a bitch in 2014 if she would rather have jesus than silver &amp; gold i bet u she tell a lie.
7831|0.8113621|0.98425037|0.82200205|0.8958391|2|Subject:Offences_Against_the_Person_Act|0.400000036|ask the governor how we are supposed to pay for this? typical #teabagger mentality. government is evil until we need them lol #morningjoe
7832|0.8113939|0.9842536|0.82203245|0.8958585|1|Subject:Offences_Against_the_Person_Act|0.414814830|ask tht bitch when she gon let a yung nigga blast tht ass
7833|0.8114257|0.9842568|0.82206285|0.8958779|1|Subject:Offences_Against_the_Person_Act|0.433333337|ask your bitch about me she turns into dori. &#128032;
7834|0.81145746|0.98426|0.82209325|0.89589727|1|Subject:Parkerian_Hexad|0.500000000|"at 6'0? good luck nh nh rt @unnagroundking: i'm 6'0, 150. one of you bitches better reproduce with me. i can give you an athlete."
7835|0.8114892|0.98426324|0.8221236|0.8959167|1|Subject:Offence_against_the_person|0.648148179|at dunkin donuts and every time somebody walked in i either yelled ratchet or hoe and so me and my brother got kicked out &#128514;&#128514;&#128514;
7836|0.81135255|0.98426324|0.8219833|0.8958334|2|Subject:Adult_abuse|0.449999988|at a point where i've got to make a tough life decision. ice black translucent sole or solid black sole on my kd vi's. blk or orange airbag
7837|0.8112159|0.98426324|0.821843|0.89575005|2|Subject:Offence_against_the_person|0.133333340|at all my ritz crackers. idk what to do with myself anymore.
7838|0.8112477|0.98426646|0.8218734|0.8957694|1|Subject:Nuisance_fee|0.250000000|at least ima a faithful bitch &#128524;
7839|0.8111111|0.98426646|0.8217332|0.8956861|2|Subject:Animal_bite|0.266666681|at pussy cat lounge killin it with my girlz @blaqdior and @hpmiss
7840|0.8111429|0.9842697|0.8217636|0.8957055|1|Subject:Offences_Against_the_Person_Act|0.711111188|at the mlk march tryna find a man bitch we see u
7841|0.8111747|0.9842729|0.821794|0.8957249|1|Subject:Spray-on_clothing|0.224999994|at the mexican laundry mat and it's packed denna hoe
7842|0.81120646|0.9842761|0.8218244|0.89574426|1|Subject:Offences_Against_the_Person_Act|0.566666663|"at the bar in downey wit my uncle, this niggah faded hopefully he doesnt get us into a fight lmao"
7843|0.8112382|0.9842793|0.82185477|0.8957637|1|Subject:Right_to_work|0.305555582|at the doctors with sam shes such a pussy the had to put a cotton swab in her nose and she just about started to cry -_- @samromero95
7844|0.81127|0.9842825|0.8218851|0.895783|1|Subject:Adult_abuse|0.866666675|at the end of the day seniors still love that young fresh pussy from west case closed
7845|0.81113356|0.9842825|0.82174504|0.8956998|2|Subject:Constant_visual_observation|0.150000006|"at this rate, i'd cheer for the awful new york yankees over the st. louis cardinals."
7846|0.8109971|0.9842825|0.821605|0.89561665|2|Subject:Offences_Against_the_Person_Act|0.866666675|"at work but wish i was floating in my 15 ft., on sale at walmart, redneck pool that my husband probably hasn't cleaned since last weekend."
7847|0.8108608|0.9842825|0.8214651|0.8955335|2|Subject:Abuse_of_information|0.449999988|ate the receivers really fast or is pass coverage trash?
7848|0.8108926|0.9842857|0.8214955|0.8955529|1|Subject:Adult_abuse|0.333333343|attention one and all. @jordanwright23 just motoroboated my knees. someone get this jiggaboo some water. she #thirsty.
7850|0.81092435|0.98428893|0.8215259|0.8955723|1|Subject:Time-out_(parenting)|0.333333343|audio: happy valentines day bitches. &#160;now play this while you get laid. http://t.co/x70otlh3
7853|0.8109561|0.98429215|0.82155627|0.8955917|1|Subject:Animal_bite|0.133333340|"autocorrect makes my ""how's life"" change to hoes life. what the duck."
7854|0.81081986|0.98429215|0.82141644|0.8955085|2|Subject:Abuse_of_information|0.200000003|average is basic and basic is trash &#128514;&#128514;
7855|0.8108517|0.9842953|0.82144684|0.8955279|1|Subject:Offences_Against_the_Person_Act|0.966666698|"aw man, that bitch she go hard.. put it on me i'm like ""oh lord""... no panties, baby, no bra !"
7856|0.81088346|0.9842985|0.8214772|0.89554733|1|Subject:Right_to_work|0.361111134|"awe did i cut you off and make you mad? that's too dam bad, shoulda been going the fucking speed limit bitch"
7857|0.8109152|0.98430175|0.8215076|0.8955667|0|Subject:Offences_Against_the_Person_Act|0.714814842|awk... u don't like your own nephew / cousins bc our race.. lmao broke ugly bitches fuck them we don't need them
7859|0.81094694|0.9843049|0.8215379|0.895586|1|Subject:Offences_Against_the_Person_Act|0.133333340|awwwwww they no kaep ain't rape no bitch!!!!
7860|0.81097865|0.9843081|0.8215683|0.8956054|1|Subject:Right_to_die|0.300000012|ay cuh its hot af . im finna go buy yo bitch some ice cream . lol
7861|0.8110104|0.98431134|0.82159865|0.89562476|1|Subject:Feed_mixer|0.172222227|"ay fuck wieners, remember to eat before you drink and remember to drink water while you're drinking and also to go eat shit you pussy head."
7862|0.8108743|0.98431134|0.82145894|0.8955417|2|Subject:Night_raids_in_Afghanistan|0.166666672|ay what are some good bars/clubs to hit up in denver?? should be up there saturday night to coon out.
7865|0.81090605|0.9843145|0.8214893|0.8955611|1|Subject:Nuisance_fee|0.250000000|aye it's a lot of niggas out here that can't fuck a bad bitch unless they get her drunk smh #preach
