N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
14074|0.17739403|0.021770807|0.68834686|0.042206712|1||0.0|"rt @ajcolemanbaby: niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa"
14075|0.17738138|0.02176894|0.68834686|0.042203207|1||0.0|rt @almartinez32: &#8220;@100granhman: @iammrechols @almartinez32 &#128555;&#128555;&#8221;finding herself in the hoe section
14076|0.17736872|0.021767074|0.68834686|0.042199697|1||0.0|rt @amgllcceo: social network got bitches heads like &#128553;
14077|0.17735606|0.02176521|0.68834686|0.042196196|1||0.0|rt @amgllcceo: when you die but a bad bitch walk in yo funeral &#128526;&#128526;&#128514;&#128514;&#128514;&#128514;
14078|0.17741475|0.02176521|0.68834686|0.042196196|2||0.0|rt @ap: lifelong yankee fan puts aside rooting interest and returns lost red sox world series ring to rightful owner:
14079|0.1774021|0.021763345|0.68834686|0.042192694|1||0.0|rt @apthecreated: @bellabelcastro is the realest bitch i know. lol
14080|0.17746077|0.021763345|0.68834686|0.042192694|2||0.0|rt @ap_noticias: #&#218;ltimahora el republicano charlie baker elegido gobernador de massachusetts. #election2014 #apracecall
14081|0.17744811|0.02176148|0.68834686|0.04218919|1||0.0|rt @arizzleindacut: females think dating a pussy is cute now?
14082|0.17743546|0.021759616|0.68834686|0.042185683|1||0.0|rt @asapyams: bitches out here not lovin they self enuff for the both of us juheard
14083|0.1774228|0.021757752|0.68834686|0.04218218|1||0.0|rt @asapyams: fresh razor blades in my goth bitch stocking
14084|0.17741016|0.021755889|0.68834686|0.04217868|0||0.0|"rt @asap_ford: i hate when a nigga ask me ""where the hoes?"" .... nigga idfk !"
14085|0.1773975|0.021754025|0.68834686|0.042175174|1||0.0|rt @asillypsycho: don't be a bitch to me. i'll be a bigger one and i'll win.
14086|0.17738485|0.021752162|0.68834686|0.042171672|1||0.0|rt @atl_princess: a real bitch know she gotta pluck dat nipple hair
14087|0.17737222|0.0217503|0.68834686|0.042168174|1||0.0|"rt @atlienz404: ""why did you give birth to me you bitch"" "
14088|0.17735957|0.021748437|0.68834686|0.042164676|1||0.0|rt @atypicalfemaie: when a bitch gets smart and i look too cute to be ratchet
14089|0.17734693|0.021746576|0.68834686|0.042161174|1||0.0|rt @ayeverb: on twitter you ho%s can jus take a pic with your ass out and be somebody..smh...
14090|0.17733428|0.021744713|0.68834686|0.042157676|1||0.0|"rt @ayysian: life's a bitch, because if it was a slut, it would be easy."
14091|0.17732164|0.021742852|0.68834686|0.042154174|1||0.0|rt @azealiabanks: ladies its a full moon. which means pussy power is in full effect.. yall better get some dick tonnnnniiiiiiggggghhht!!!
14092|0.177309|0.021740992|0.68834686|0.042150684|1||0.0|"rt @a_brown_30: people r retarded for thinking you can eat ""clean"" food all day and lose weight. calories are calories people."
14093|0.17729637|0.02173913|0.68834686|0.042147186|1||0.0|"rt @a_mitchellll13: ""@10longdong: uni suuuucks!! lolol"" you suck bitch"
14094|0.17728373|0.02173727|0.68834686|0.042143684|1||0.0|rt @a_mitchellll13: my bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch
14095|0.17727111|0.02173541|0.68834686|0.04214019|1||0.0|"rt @a_youngprince: some pussy be so wet &#128166;&#128167;&#128166;&#128167;you gotta think about other things not to cum fast.... like ""damn i really failed the 6th grade"""
14096|0.17732972|0.02173541|0.68834686|0.04214019|2||0.0|rt @a_single_bear: how would i look if i had feathers instead of fur? would i be able to eat from a bird feeder without getting judging gla&#8230;
14097|0.17738833|0.02173541|0.68834686|0.04214019|2||0.0|rt @a_single_bear: i accidentally ate a few fireflies last night while chewing some leaves i found. the shameful yellow glow of my mouth wa&#8230;
14098|0.17737569|0.02173355|0.68834686|0.042136695|1||0.0|rt @aaronthegoat: this bitch can't be serious...
14099|0.17736305|0.021731691|0.68834686|0.0421332|1||0.0|rt @abbeygoldd: fuck joo musts broke this niggas heart stealin his bitch if he that hurt with her &#128514;&#128514;&#128079;
14100|0.17742166|0.021731691|0.68834686|0.0421332|2||0.0|rt @abortionfunds: grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...
14101|0.17748024|0.021731691|0.68834686|0.0421332|2||0.0|rt @actuallyamdolan: wen u look liek trash n sum1 complimentz u
14102|0.1774676|0.02172983|0.68834686|0.042129707|1||0.0|rt @adamsandy52: bro forreal if you have beef with someone handle it your damn self don't be a lil bitch and bring other people in it. be a&#8230;
14103|0.17752618|0.02172983|0.68834686|0.042129707|2||0.0|"rt @adamsank: why does julia roberts seem completely shocked that she's been nominated? hey, julia -- you're in a gown. the jig is up. #emm&#8230;"
14104|0.17758474|0.02172983|0.68834686|0.042129707|2||0.0|rt @adamschein: great job by the yankees giving brian cashman a new contract. the haters are just wrong. cc: @chriscarlinsny
14105|0.17764328|0.02172983|0.68834686|0.042129707|2||0.0|rt @adamschein: i think it is flat out wrong to blame brian cashman for the 2014 yankees. @snytv
14106|0.17770183|0.02172983|0.68834686|0.042129707|2||0.0625|"rt @adamweinstein: working theory: this ""selective race"" abortion ban passed in florida today was just an excuse for redneck reps to say ..."
14107|0.17768918|0.021727972|0.68834686|0.042126212|1||0.0|rt @adddisonn: smoke good weed with a bad bitch
14108|0.17767654|0.021726115|0.68834686|0.042122718|1||0.0|rt @adogg_34: @viva_based stealing a car and fuckin yo bitch
14109|0.17766389|0.021724256|0.68834686|0.042119227|1||0.0|rt @adolfniggler: when an ugly bitch tells me to text her
14110|0.17765124|0.021722399|0.68834686|0.042115737|1||0.0|"rt @adolfhibsta: first off, you just a hoe if you can have sex with a man &amp; not have any feelings for him"
14111|0.1776386|0.02172054|0.68834686|0.042112242|1||0.083333336|rt @adolfhibsta: ratchet ass bitch rt &#8220;@tmz: nicki minaj smashes up her boyfriend's benz
14112|0.17762595|0.021718683|0.68834686|0.04210875|1||0.0|rt @adorebellaaa: never trippin on no hoes
14113|0.17761332|0.021716826|0.68834686|0.04210526|1||0.0|"rt @adoreelenaa: ""@_kudabrazyy: hella bored doing laundry like a bitch""&#128514;&#128514;&#128514; i sincerely hate your soul !"
14114|0.17760068|0.02171497|0.68834686|0.042101774|1||0.0|rt @adrian1_knowsu: @0124jessi haha lml wrd no nah de pussy shit lol &#128514;&#128514;
14115|0.17758805|0.021713113|0.68834686|0.042098284|1||0.0|rt @adrian1_knowsu: @0124jessi lml se pasa de shunsha &#128536;&#128536;and no mi joda w ur bitch waaa &#128514;&#128514;
14116|0.17764656|0.021713113|0.68834686|0.042098284|2||0.0|"rt @advicetowriters: a bird doesn't sing because it has an answer, it sings because it has a song. maya angelou #poetry #writing"
14117|0.17763393|0.021711258|0.68834686|0.0420948|1||0.0|rt @advil: remember when people boo&#8217;d one direction and gaga was having none of it. i love that bitch.
14118|0.17762129|0.021709401|0.68834686|0.042091306|1||0.0|"rt @ahki117: &#128514;&#128514;&#128514; rt @k1ngmello: lmfao ""@ravie_loso: how side bitches be when you scoop them up in the daytime! "
14119|0.17767978|0.021709401|0.68834686|0.042091306|2||0.0|rt @aidangee1: how i feel playing flappy bird
14120|0.17766714|0.021707546|0.68834686|0.04208782|1||0.0|rt @airsimba9: &#128550;@treslyon: keyair angels &amp; female party promoters are not for me... most party promoters are hoes &amp; them angel bitches are &#8230;
14121|0.1776545|0.02170569|0.68834686|0.042084333|1||0.0|rt @airsimba9: &#8220;@treslyon: tell a hoe no for the sanctity of your relationship we gotta stop fucking these woman&#8221;
14122|0.17764187|0.021703837|0.68834686|0.04208085|1||0.0|rt @airjack3: rt @1017_sqquad: iont got not type ... bad bitches is the only thing that i like
14123|0.17762923|0.021701982|0.68834686|0.042077363|1||0.0|rt @airrogance: bitch i'm legal so i'm ridin round like rambo !
14124|0.17768772|0.021701982|0.68834686|0.042077363|2||0.0|"rt @aishamoodmills: fox news mocks victim of ray rice elevator assault: &#8216;i think the message is, take the stairs&#8217;  ht&#8230;"
14125|0.17767508|0.021700129|0.68834686|0.04207388|1||0.0625|rt @ajalapilgrim: &#8220;@selecta_kerry: so why everything u say ghetto u hadda associate it with jordans &#128532;&#128530;&#128530;&#128530;&#128530;&#8221; isn't it obvious ?
14126|0.17766245|0.021698274|0.68834686|0.042070393|1||0.0|rt @alaysiamichelle: i just wanna get filthy rich &amp; have a nice big house full of bad bitches that i could fuck anytime i want &#128540;
14127|0.17764983|0.02169642|0.68834686|0.042066906|1||0.0|rt @alejvndrv: &#8220;@1ortiz1: id rather be your niggah&#8221;
14128|0.17763719|0.021694567|0.68834686|0.042063426|1||0.0|"rt @alexdavisraps: ""pacer"" is short for pussy"
14129|0.17762457|0.021692716|0.68834686|0.042059947|1||0.0|rt @alexdavisraps: fuck. i forgot to wear a belt. i'ma feel like a coon all day now.
14130|0.17768301|0.021692716|0.68834686|0.042059947|2||0.0|rt @alexpappas: rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan  via&#8230;
14131|0.17767039|0.021690862|0.68834686|0.04205646|1||0.0|rt @alex_alfarkh: i'm a pussy
14132|0.17765775|0.02168901|0.68834686|0.042052984|1||0.0|rt @alex_simonson: everyone pray for my brother nothin wrong with him he just a bitch lmaoo
14133|0.17765775|0.02168901|0.68834686|0.042052984|1||0.1|rt @alexaschwerer: @jennchesss you and me both! probably some ghetto piece of shit who has nothing better to do with their lives...
14134|0.17764513|0.02168716|0.68834686|0.0420495|1||0.0|"rt @alexiisstarr: #occupyslu ""ima fuck me a white bitch, slap her and choke her"" this is what is being said now livestream interview w/ #fe&#8230;"
14135|0.17763251|0.021685308|0.68834686|0.04204602|1||0.0|"rt @alexisdiamond_: with his bitch ass , buut thaats bae kinda lol (:"
14136|0.17761989|0.021683456|0.68834686|0.04204254|0||0.0|rt @alfanolisa: @chris_1791 @mariachappellen gee isn't cracker a racist term? so tired of these race baiters.
14137|0.17761989|0.021683456|0.68834686|0.04204254|2||0.1|rt @aliabunimah: the people of the ghetto are rising up and fighting back. whose side are you on? #gaza
14138|0.17760727|0.021681605|0.68834686|0.04203906|1||0.0|rt @alienaum: chance. acid rapper. soccer hackey-sacker. cocky khaki jacket jacker. slap happy faggot slapper.
14139|0.17759466|0.021679753|0.68834686|0.04203558|1||0.0|rt @alissaonelove: a nigga will talk down on a female with the same mouth he ate her pussy with..
14140|0.17759466|0.021679753|0.68834686|0.04203558|2||0.1|"rt @aliyahkorea: #whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine."
14141|0.17758204|0.021677904|0.68834686|0.0420321|1||0.0|rt @allfucksgiven_: @trentonstewart them hoes was actin' up. you had to do it.
14142|0.17756943|0.021676054|0.68834686|0.042028625|1||0.0|rt @allhailtaron_: bruh thank you i'm about to start cumming in these hoes just to scare them.
14143|0.17755681|0.021674205|0.68834686|0.04202515|1||0.0|rt @allhailtaron_: i got the deals for the low. i know you hoes lonely so fuck with these cuffing season specials. &#128184;&#128175;
14144|0.1775442|0.021672355|0.68834686|0.04202167|1||0.0|rt @allknowa: we all know a bitch boy named luke
14145|0.1775316|0.021670505|0.68834686|0.042018194|1||0.0|rt @allknowa: we all know a bitch named natalie
14146|0.17759|0.021670505|0.68834686|0.042018194|2||0.0|"rt @allan_son: i got gatorades, twinkies, rice puddings, pringles, and cookies &#128525;&#128555;"
14147|0.1776484|0.021670505|0.68834686|0.042018194|2||0.0|rt @alleycelestine: &#8220;@viridoesitt: kissin small lips is trash lol..&#8221;!!! yessssss
14148|0.17763579|0.021668658|0.68834686|0.04201472|1||0.0|rt @allieperalta: &#8220;@pushaxrocca: smh  hoes like this are fucking it up for actual loyal girls smh.
14149|0.17762317|0.021666808|0.68834686|0.042011246|1||0.0|rt @allymarshalll: good riddance bitches &#128079;&#9996;&#128075;
14150|0.17761056|0.02166496|0.68834686|0.04200777|1||0.0|rt @almightyalijah: told yo bitch get on her knees i don't want no sex&#128526;&#128175;
14151|0.17759795|0.021663113|0.68834686|0.0420043|1||0.0|"rt @almightyvinny_: ""i'm a soft more""&#128514;&#128514;&#128557; hoes dumb man"
14152|0.17758535|0.021661265|0.68834686|0.042000823|1||0.0|rt @almightyvinny_: fucc hoes dats how i feel
14153|0.17757274|0.021659419|0.68834686|0.041997354|1||0.0|rt @almightyvinny_: i can tell you a freak bitch don't lie to me
14154|0.17756015|0.021657571|0.68834686|0.04199388|1||0.0|"rt @aloneinmyownwar: bitches always uploading pics of a famous couple doing simple shit, like holding hands talkin bout ""want this"" bitch r&#8230;"
14155|0.17754754|0.021655725|0.68834686|0.04199041|1||0.0|rt @alvarezjackee: i turn into a bitch real quick.
14156|0.1776059|0.021655725|0.68834686|0.04199041|2||0.0|rt @alxjames10: i mean sometimes eating a carton of double stuf oreos is your only option.
14157|0.1775933|0.02165388|0.68834686|0.041986942|1||0.0|rt @alyssamichh: @tronkitty bad bitch&#128158;
14158|0.17765164|0.02165388|0.68834686|0.041986942|2||0.0|rt @amediting: you're responsible for the story inside you. don't let self-doubt cripple your #creativity. #amediting #amwriting #writetip
14159|0.17770998|0.02165388|0.68834686|0.041986942|2||0.05882353|rt @ampowerblog: @velvethammer parent in phoenix says administrators made her son wear pink fairy wings on first day of high school
14160|0.17776832|0.02165388|0.68834686|0.041986942|2||0.0|"rt @amandamarcotte: &#8220;not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&#8221; he sa&#8230;"
14161|0.17775571|0.021652034|0.68834686|0.041983474|1||0.0|rt @amandaner: @royaltyclubvp yeah after she fed up jealous skinny bitches and became one herself.
14162|0.17781404|0.021652034|0.68834686|0.041983474|2||0.0|rt @amazingtiming: bad monkey! #amazingtiming
14163|0.17780142|0.021650188|0.68834686|0.041980002|1||0.0|"rt @amazing_trey3: im done wasting my time, i'm just going cut a bitch off faster than i blink."
14164|0.17778881|0.021648342|0.68834686|0.04197653|1||0.0|rt @ambeerrxoxo: i'll piss on a hoe
14165|0.1777762|0.021646498|0.68834686|0.041973066|1||0.0|"rt @amber_raynexxx: taking my dad to dinner...watching the nhl awards at the sports bar while both my dad and i bitch about this ""la kings""&#8230;"
14166|0.1777636|0.021644652|0.68834686|0.041969597|1||0.0|rt @amberrrnicollle: do loyal bad bitches exist? because i want one
14167|0.17775099|0.021642808|0.68834686|0.04196613|1||0.0|rt @amberrrnicollle: you tweet about how you're never good enough for a guy maybe it's because you're a hoe
14168|0.17773838|0.021640964|0.68834686|0.04196266|1||0.0|rt @amberrrnicollle: you're such a fake bitch hahaha
14169|0.17779668|0.021640964|0.68834686|0.04196266|2||0.0|rt @amoreshonta: &#8220;@westdontcare: big bird has spoken &#128514;  i was weak then i &#128128;!
14170|0.17778409|0.021639122|0.68834686|0.0419592|1||0.0|"rt @amos_louis: broke hoes 3 words ""out my face"""
14171|0.17784236|0.021639122|0.68834686|0.0419592|2||0.05882353|rt @amyrosekathryn: justice for british seagull spray-painted red by thugs! the bird won&#8217;t be able to fly anymore!  h&#8230;
14172|0.17782976|0.021637278|0.68834686|0.04195573|1||0.0|"rt @amys22cents i need to hit the lottery yo, this work shit??? for the fucking birds!"
14173|0.17781715|0.021635434|0.68834686|0.041952264|1||0.0|rt @anabsurdbird: i just realised my library books are overdue if anyone's looking for a bad bitch
14174|0.17780454|0.021633592|0.68834686|0.041948803|1||0.0|rt @anabsurdbird: of course the day i nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;
14175|0.17786281|0.021633592|0.68834686|0.041948803|2||0.0|rt @anastacia_cole: i like being asian and all but it's a struggle having squinty eyes in every picture
14176|0.1778502|0.02163175|0.68834686|0.041945335|1||0.0|rt @anayal8ter: i'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb
14177|0.17783761|0.021629907|0.68834686|0.041941874|1||0.0|rt @andreshakti: just took electric stim to my pussy! eeek! back on @kinklive in 5 mins!
